sequence	16S_rRNA_Count	metadata_NSTI	best_domain	closest_reference_genome
c145cd09ff25fdaa9843894ea19e8681	1	0.314042	bac	GCF_000177375.1
c95bb59a8a8b433cb79609c43a47268b	1	0.112955	bac	GCF_004340975.1
52d5ce9270911d90243d786173e201fb	2	0.268347	bac	GCF_000019165.1
7490f6b1e825b1a0f05d0b6c82ecd1b8	1	0.139836	bac	GCA_944364615.1
7daa83fbdd30e314e8c11c81086df382	1	0.008692	bac	GCA_934167465.1
8fdc240e5b4fa4882aa4751e6e628216	1	0.174862	bac	GCA_002841545.1
5aba030d29c350571e18f5c2a2e1d4f9	1	0.00015	bac	GCA_902362435.1
8c21a76f7068356644410a4eaf054413	1	0.093668	bac	GCA_904424815.1
15fa43fe748d27fdee2f1389f4d1918c	1	0.015773	bac	GCF_013300725.1
3766c1dd38ef9ee929945102da8a10d8	1	0.145242	bac	GCA_021202555.1
e09fea4282e8dc8b4cc5bc90eff3a4b5	1	0.014581	bac	GCF_000188175.1
9f3ba94e160744761a19698eb4120961	1	0.073302	bac	GCA_900045905.1
6849dfc6ff3b9624df55202cdcfed1a6	1	0.029483	bac	GCF_000188175.1
baaafa8e619161d3ed5e4d1562e049b5	7	0.00015	bac	GCF_900116045.1
73a6d1b8c4bba1782da07953b1f06e38	1	0.113262	bac	GCF_000468015.1
31760b17e6d0bd30b881d7b3958812b9	1	0.1463	bac	GCA_001701165.1
66d879af5219a180ba5573adc18d2206	1	0.014339	bac	GCF_009696065.1
d71cb492793937be389dfbd098695f8b	1	0.221915	bac	GCA_014385025.1
9e137b2b69dcdac5f9985b6f9007b6d7	1	0.023246	bac	GCF_900635155.1
be34dd02b0a7489b7e8ec75012406b1d	1	0.159769	bac	GCA_022846095.1
f957e90f1114688b0ca586b74dcf61bd	4	0.003168	bac	GCA_019334725.1
1a5945f7d0278b6c743a15edd9760ee6	1	0.164012	bac	GCA_022846095.1
4271b8868afa9d63f6eaf4ebfafb3512	1	0.111637	bac	GCF_022809355.1
025aec3f29d78abfadfa6687f75be7f5	3	0.177017	bac	GCF_018408575.1
e319818e8497e97effeb34f43ee786da	1	0.17522	bac	GCA_015067305.1
f111d7d067b3c3da7288606d37ba027f	1	0.137301	bac	GCF_014384905.1
ee6ed496c28d541d9c0f7b3163e9acf1	1	0.00015	bac	GCA_001305115.1
08205d225e45b93d6844fb98ac4e2663	1	0.100754	bac	GCA_002841545.1
11900b15f8ff9fc6be622e2745860358	3	0.226368	bac	GCA_017569285.1
abd3068d8452e409d6e30c0d29592872	1	0.583811	bac	GCA_900114405.1
304ff0f51c0a4abe2b6e75789ee04a9c	1	0.014598	bac	GCF_003460605.1
a7c01f574d2eaf57a7a66a2761758974	1	0.00015	bac	GCF_001434695.1
c51320e5dd65c370d7666a8ad7ccc9e0	1	0.014226	bac	GCA_934085635.1
cbc6b6d0241e717e2d5753db80dbf9ed	3	0.111167	bac	GCA_017569285.1
31de21f58955336c1a152c2d57fe0f91	1	0.00015	bac	GCF_000169255.2
899d12259d4908c20eb25f67a52c56f6	1	0.041405	bac	GCF_002160955.1
2eaca799f872328b2da1da4baaaaa9a8	1	0.161395	bac	GCF_003416765.1
25c799fa53c110762c9532dac87d648c	1	0.213432	bac	GCF_021531715.1
4f270a57b4d28a713a234490043a52fd	1	0.169335	bac	GCA_900759985.1
de3da49e036cb9605e4f54cb72141b8c	2	0.014772	bac	GCF_008691045.1
88acff79b959384bdf47b02a325bb84b	1	0.108618	bac	GCA_934129945.1
9e05cba089c30f308a29fc548e64db20	1	0.004082	bac	GCF_002160865.1
425c2b465e4d042ab4e49e77b6a5f3c2	1	0.212928	bac	GCA_000752215.1
0d0c757d8fa995487d506c388063ad33	1	0.073109	bac	GCF_900086725.1
e1a082d8708991f817cb086a3c397edf	4	0.330045	bac	GCF_012922555.1
d52c7f0bba19059ae7bd6e88ec10b8e7	1	0.014838	bac	GCA_003481005.1
554b9d431723fda3131727879a94a4e5	1	0.111882	bac	GCF_000765235.1
27623ade8acd6fbfcc7d50177330dc31	1	0.66171	bac	GCF_013166655.1
ff876ed550e4c8213e7cc905060f50e1	1	0.00015	bac	GCA_934122395.1
85ba2622f0a4a5cddf408fd6c2182832	1	0.000152	bac	GCF_023221595.1
a73789b612d4cb2f117941ab774c4427	1	0.099696	bac	GCA_018223415.1
b29b5de430c6b22b5020c247042ef79a	1	0.058953	bac	GCF_021531915.1
13c2336475b0cdb01537c47066dde29e	1	0.158228	bac	GCF_001571775.1
82f27d3409d6ef51883b36c2d29e8e08	1	0.00015	bac	GCF_900048895.1
33ef22747cefadf0915d068105ede41e	1	0.122075	bac	GCA_000701945.1
e176a8093970481cfb7f9c12410110cd	1	0.11001	bac	GCF_019734885.1
2be335e8c583c3fa2af98675b188c363	1	0.331153	bac	GCA_020555605.1
c63934235132576c9bc8fbfd76a08921	1	0.00015	bac	GCF_000691805.2
8bed0ef178810f1dc24f935cf244b075	6	0.613583	bac	GCF_014218335.1
939461c76c34553a76e67387b9b7714c	1	0.014111	bac	GCA_022846095.1
4da451e2434b1b7206d9f5a4e39af57d	3	0.289432	bac	GCF_018918185.1
01507ce612ac48dc187eec9e352fc489	1	0.010061	bac	GCF_018784445.1
ce5b0ef9ebe07b20e8eab44da54cd6f4	1	0.040495	bac	GCF_013304385.1
49e9b78dc6c3805949a86444e144ddd9	1	0.081411	bac	GCA_000513555.1
1f229c2b43272e0cf4631e4216987bd4	1	0.079501	bac	GCF_014297285.1
c13f2edf30cedf2f9cb259b23588687a	1	0.00015	bac	GCA_001414325.1
625bdaef5726b716dbbdc10ee576e7c8	1	0.289238	bac	GCA_916988195.3
a9c98123b620d7adfaca1b4363e6259e	3	0.00015	bac	GCF_000156575.1
d4e2e2a242cf7863d61fb1a88970c85f	4	0.172311	bac	GCF_002224645.1
fb00d996917e050653b587e21dba2448	1	0.211854	bac	GCF_015140235.1
ee13350f1768af3bd87698a3f501f2dd	1	0.124897	bac	GCA_902765005.1
86e3be74417a3ff0754e907ecea8443e	1	0.130306	bac	GCA_014385095.1
d2c7bccfd7e02a7547120a732fcb4acc	1	0.538243	bac	GCF_014384885.1
d281469dabc3d1aba3cdc34f604d1a81	1	0.631336	bac	GCA_900114405.1
a49dad8da191da55d85e53954b5e38b4	1	0.00015	bac	GCF_900148495.1
17109e00f09e8d5641954b2aa7ee7749	1	0.003985	bac	GCF_003992015.1
256366637f8b83bf0705bcf241b18b07	1	0.161837	bac	GCA_025150425.1
45a29714237f28b6a65b7ad883e6f9ea	1	0.111719	bac	GCA_902762495.1
8d68e116237bf73f84e9f1731c8d6cf4	2	0.298823	bac	GCA_025145845.1
f650b0bbfb68fe006c6c1263f5a0ceb3	1	0.00015	bac	GCF_004766315.1
df990d7d60d19d085bce05fa7a5ff96a	1	0.028909	bac	GCA_020555865.1
eec16a22c23c36ac085832cfbf887fc5	1	0.111246	bac	GCF_014195585.1
fe5c9454ac5c2f26f4841bde7825e99e	1	0.129875	bac	GCF_000169255.2
6dff4977865505207172c6c4a60556d6	1	0.014249	bac	GCF_900209925.1
7aaa0ae89420dfbd851bb59beb30e5ab	3	0.026486	bac	GCF_014384745.1
33632c2cb05da8130de9a05ff68b0204	1	0.014327	bac	GCF_014287815.1
c36fa4e5a5879fd6fb0285036cd32948	1	0.178808	bac	GCF_016901775.1
81b5e051f7bffe01fff265ecfd31bbf0	1	0.00015	bac	GCF_900209925.1
f2cf5d168d1ffffe738c4bd5d1a57256	1	0.083538	bac	GCF_014982785.1
cee5a0114f14619898d5759241a5e649	4	0.014418	bac	GCF_000185385.1
e1c6ba4383dcd3ef7546e6b63147afe4	1	0.00015	bac	GCF_900186995.1
aad1082380da856aeb55f57d32db973a	1	0.047083	bac	GCF_900155365.1
e3d3e074665a53c1d1d6054f06ebbf00	2	0.514748	bac	GCF_000797495.1
e9a399a3bdb5b66e69b9d5aacbe840d3	1	0.335691	bac	GCA_016742095.1
87919a92358fea8e786f7996939626ce	1	0.014359	bac	GCF_014384885.1
9d5f5d5847c98c642cc736a00facf68f	1	0.029539	bac	GCF_023806125.1
ba76f9031d6a761eb9945026f6fdf30d	1	0.03023	bac	GCF_012932375.1
648cbbb6f99b5636a1ec2890bd52f6c4	1	0.014263	bac	GCF_000158035.1
7dd2d855d93f8184b2f90932f181f8e2	1	0.053165	bac	GCA_934504065.1
a52f0027d4991b922b36cddaa49bf708	12	0.046319	bac	GCA_023705585.1
ae64f7ac356e13a60a72cff1742ea5e0	1	0.028989	bac	GCF_001404655.1
c85f0b4105987addecd4d16126d683ba	1	0.111882	bac	GCF_000765235.1
0111afdda7ff04e5c73c16d696eca99a	2	0.00015	bac	GCA_022846035.1
b16b86c920424562172b26e0240de764	1	0.00015	bac	GCF_900115635.1
f04191376c53265cb270c0b0f2b66ff9	1	0.00015	bac	GCF_014287875.1
0814f097bbfc2a9613bec45dcd9f649a	1	0.195817	bac	GCF_003416765.1
95383779a2ffa112ef93a20e5c9fd0bb	1	0.111882	bac	GCF_000765235.1
43308408ceb127c44e6dfa66920d5030	1	0.00015	bac	GCF_000185145.2
4f4ea6648e2158da28259657095ebbd7	1	0.020645	bac	GCF_002161595.1
90006a3096275214d9ac23ce8516e38b	1	0.136976	bac	GCF_000270285.1
0c3961df0b0dd6434cea5096f1b83fa4	1	0.014075	bac	GCF_000260435.1
e901494b03dd740d3ce6e43067707882	1	0.126665	bac	GCF_014297285.1
0f23c5f009cbdbdf43862ff50523664c	1	0.122208	bac	GCA_010206265.1
ff0ebf5b9b85e3f1255d0cec265673e6	2	0.256051	bac	GCA_000752215.1
6aa3ef795a3df4d9eee559c78fad3cad	1	0.586223	bac	GCA_900114405.1
2f6fc8a42433268d9e393a24bca04784	1	0.240146	bac	GCF_001643775.1
47e2879703d9afbac7178a06f9249502	1	0.160899	bac	GCA_020555605.1
4f4889897e38777508410998cbd11971	2	0.268347	bac	GCF_000019165.1
6e69d851ee2fd4a51787644812a084b4	1	0.1115	bac	GCA_900155405.1
6fc87cf850517a713a20e78bec4dc16f	1	0.138543	bac	GCF_003481705.1
33c5febea59c7906a1d35be35094f924	4	0.014809	bac	GCF_000296465.1
993e68d1ce0886a39bf8386c67d66974	1	0.00015	bac	GCF_003946275.1
84e7ec25bb7105745e1b3095989e5174	1	0.030096	bac	GCA_902362725.1
bfe851f29fbb66b1fb588c4cf0653cba	1	0.195148	bac	GCF_020564355.1
c776e55d2bddfdb2ffef3fa48f093ae2	1	0.231599	bac	GCA_944376295.1
5259a1b7dab1734f59089a447766fd07	1	0.020361	bac	GCA_025152575.1
e1ef50bfeee60dd77ab6bf28468f0950	1	0.00015	bac	GCF_900129045.1
f2d344656535db35852f4c263af2b1e9	1	0.075838	bac	GCA_000752215.1
6dddbaa6de5e634c8f55c91a16edfb73	1	0.108878	bac	GCF_003634345.1
928ada7c9a0c2affdd62dd87f14761c1	1	0.186536	bac	GCA_013335845.1
604e7ca8aef991eee4be792d8c1b7be0	1	0.00015	bac	GCF_000157915.1
6e8134872613b6dd49ef5a5d77ba0fcc	1	0.169895	bac	GCF_900104675.1
2981e104a961e46b938c88f92bb307cc	3	0.223484	bac	GCF_014384795.1
300b9e975ea462a5b158b53d3cc7d101	2	0.00015	bac	GCF_004793765.1
7393fe8fb52c567c845ae9d044f9c896	1	0.00015	bac	GCF_001006485.1
95ef86ccde063ba153e0c6d7fcc247fd	1	0.014977	bac	GCA_900112995.1
0d7a18f5c121862aa3bb8dd09564b5c7	5	0.1458	bac	GCF_002735305.1
e5ded0840780afd3c0e3af96d302b5d8	1	0.00015	bac	GCA_000163695.1
b871b6c4674c80776d82b556a0796dc9	3	0.111388	bac	GCA_018228685.1
f914576f5f4707744725847285850a4f	1	0.228854	bac	GCF_016901955.1
a4d4b081109d2196d96fb3cd65083388	1	0.015814	bac	GCF_020537505.1
3861a33511a7cc1f186f42c607c39fa5	1	0.115466	bac	GCA_902362435.1
fc387ef547a408d60adf9769a0deaa5e	1	0.00015	bac	GCF_002127965.1
0e223472967641735705e238990a0670	1	0.126665	bac	GCF_014297285.1
4783e8e1a16ddf4945d3ec472ce73b71	1	0.111295	bac	GCA_900116395.1
7c3ca95efa554999be7c4797a24f1db3	1	0.14292	bac	GCF_014333425.1
b484e038659d29d685327662cbd9e68b	6	0.014868	bac	GCF_024168045.1
e66f5ad0454e6bac58e5c0ab1b49c961	1	0.116538	bac	GCF_014337195.1
2163b9fd0ab93be8f30ae0027094b05b	3	0.391882	bac	GCA_000687975.1
847c207fb00047a69f4930e6c81099f6	1	0.113823	bac	GCF_014384895.1
b68e589ecc50c2c3850bcdbe699e4702	1	0.186536	bac	GCA_013335845.1
cc3983822314b9d800cf217bbe0b0e9d	1	0.014612	bac	GCF_000237805.1
dce3599cd7b62b651179c22c77012314	1	0.215569	bac	GCA_000620945.1
eb69aec0686e63c53446eff8b46d7940	1	0.044446	bac	GCF_020564355.1
eda13246857e197fa8a4c4341b348247	1	0.1463	bac	GCA_001701165.1
1187f4f4744824df4df00e7b301c27a4	1	0.00015	bac	GCF_001404655.1
a9c7591edd75ed937303ed16147df0b0	5	0.00015	bac	GCF_020736365.1
1887b816cbda56a7426b359fcd94eb89	1	0.00015	bac	GCF_001486165.1
3a6fa535abe7eb0ae98ff9ba49e2d974	1	0.083135	bac	GCF_900155615.1
5cb9153fb9ad5ab3c43fc7517952828b	7	0.000154	bac	GCF_000012825.1
626badc1ccecf35c623a572b41322428	1	0.014447	bac	GCA_934096295.1
c0e48d84503e0dd997d37e362a1a7120	1	0.520388	bac	GCF_940677205.1
75ed8d03cfbd436c2688609ae87346d2	1	0.226057	bac	GCA_910577815.1
d50cbe39a1af6389ab859b8372ecf7dc	1	0.00015	bac	GCF_000426485.1
4dab5a38b30cbc71f6fca834433b241a	1	0.014535	bac	GCF_900128485.1
d5dc5b975cb3d60240c7c41ad4265093	1	0.00015	bac	GCF_021531915.1
5246c64d330099c03e550d824de767c2	1	0.143304	bac	GCF_015140235.1
14c9b947822f7a5e0dcfd78b6a373bbf	1	0.468854	bac	GCA_025136295.1
b8979a0094229152bb1f3ff3f0759944	6	0.014784	bac	GCA_025150085.1
46327604290564aec24ca41c36bd9368	1	0.014536	bac	GCF_000160055.1
59997534d181739de770ec2a5366856c	2	0.00015	bac	GCF_900143685.1
1c80099736c5c022a4a15ec97f20aa0c	1	0.486333	bac	GCA_002071385.1
a624f6559a4993579f9d9b857ec75b08	1	0.020883	bac	GCF_023347275.1
e9ddc8f3ad3d261804863cc1596c0344	1	0.030913	bac	GCF_023347275.1
199c83196dc8a919007d05d7c7a3d206	1	0.029884	bac	GCF_003435375.1
ff1f960a7289ca8af767b4f98b9ac4be	2	0.099239	bac	GCF_008691045.1
6d6e8b9922c29889cfea065f4fd4ecbe	1	0.225161	bac	GCF_014384765.1
71b7cfd60a01cab71f3770f6e42b7b59	1	0.094688	bac	GCA_905199855.1
854911f3d57da133d81f84bb465f518a	1	0.00015	bac	GCA_934096805.1
b4d96757cadfc085e52d83c39deb2d1c	1	0.01469	bac	GCF_003471165.1
6e35fc7f0ea3378276d52d13dccfd0ee	1	0.11751	bac	GCA_934153945.1
4e006bb773c4fec5bf5ac500a63a2200	1	0.023705	bac	GCF_003287495.1
4ee3141185b7c6c66ee13e8971480c83	1	0.109782	bac	GCF_003477995.1
7252d3e71517c6daab3876651cf66489	1	0.287915	bac	GCA_020555605.1
a252a9d317d7fcde55efaeae68217465	1	0.00015	bac	GCF_014385005.1
c6a1e25337f770b3b153b443e395655c	1	0.340355	bac	GCF_000174815.1
15d6543f18f823ab1cca295600b642e8	1	0.145624	bac	GCA_902362805.1
8f0aaa377cb09ab1fd21c35998461a7c	3	0.029913	bac	GCA_022009755.1
7c93cd269d42b4d9598ab11eadf4d188	4	0.100411	bac	GCF_018866245.1
fc394ae89076548a78e6f13932ce2b13	3	0.063152	bac	GCA_017569305.1
a5e1abfdf09a1c63e18797579d56e922	1	0.110437	bac	GCA_025147325.1
3758f5a885b35a0e27f690d832e91d8f	1	0.015717	bac	GCF_013300725.1
50d451912a4d06223f9c7bd0d9c7b957	1	0.00015	bac	GCF_019239235.1
ca8792ed7d336459110b194cd5003e72	1	0.160645	bac	GCA_900115795.1
c50f5cfa07843e29544bc1e4cd44efeb	3	0.280532	bac	GCA_900184925.1
827af2885c9821ec1c928a354434a9c4	1	0.014995	bac	GCF_001406815.1
63fc80b5206f59a2533e10d95d17865f	1	0.01422	bac	GCF_000381365.1
7c223f2c5c36d9ae641603dc6baf1689	3	0.046521	bac	GCA_017569305.1
082dc71b4fa18ed562a10ee9cd2025a9	1	0.155851	bac	GCA_910575245.1
9099e50591f1537d5eda13c6f3dbd20f	1	0.01501	bac	GCF_013304735.1
9b6c3e1c65542641fcd768102ed58a00	1	0.00015	bac	GCF_001437355.1
d1df8b5cec6526930f5b4a6e829cb57e	1	0.00015	bac	GCF_000159435.1
ead667829581d178bbd789ead9f4bf69	8	0.015857	bac	GCF_004168205.1
ee93d84136d64ea2bc5d5ebc88d8a764	1	0.155925	bac	GCA_900767815.1
9822bea8d333d49c127f4f7e6e4315c0	1	0.014166	bac	GCF_014384785.1
1ce31cce5fadceb8878affcb969bc166	1	0.00015	bac	GCF_001435575.1
ab868bdb4d631c61cc3a743dbf003246	2	0.00015	bac	GCF_000981035.1
6a243842919857aa18cdc9c2e8b652ce	1	0.076357	bac	GCF_000571935.1
945ebc208a3b1e1422177cb72e511a19	6	0.110278	bac	GCF_009759685.1
a5ea45c82404601233924aaa02535ee0	1	0.550207	bac	GCA_900114405.1
3058699ce6f082575107ee0e8c6955b7	1	0.402919	bac	GCA_022009815.1
67fa67802d0de7ba461efa3ef7b52f50	1	0.005055	bac	GCF_018784445.1
f24578abbb916ac546bc296dd2986836	6	0.008884	bac	GCF_015074785.1
12f9f3d0a45729276b8f26571e9d862e	2	0.00015	bac	GCF_009557455.1
0cb4289ff3364828dbe4ae48c5bf7485	1	0.119122	bac	GCA_001189495.1
a31b596949661d478f86cf6f69d06812	1	0.125515	bac	GCA_944391805.1
ab300a8b1fd5516602a99b5350e9e21b	1	0.132568	bac	GCF_014384805.1
3ccbc99c16c4992e04fc0407d9232767	1	0.00015	arc	GCA_944319735.1
bf788dd4dfa310962fa90f95d659d328	1	0.014715	bac	GCF_009695995.1
13a5e419d6f8036923db93c4016a1186	5	0.014252	bac	GCF_002234575.2
9f2434ed498aac3955140c1e6d56aa07	1	0.236071	bac	GCF_014384805.1
09f95deea20c25202a69473c31716e1f	1	0.112536	bac	GCA_022870705.1
a3fbc7668025cfc903b0340c33867e05	3	0.544129	bac	GCA_017569285.1
b76b32746aea971d423ec53691033f70	1	0.119004	bac	GCF_015557635.1
ee93da08518a22d935274de0416eb9bf	5	0.014968	bac	GCF_014287515.2
c8df2a9c350cd6a93ed3dd8af5095e6d	1	0.391562	bac	GCA_020555605.1
8acca39dcfb3e5c3a436cb1be453cdbf	1	0.00015	bac	GCF_002221595.1
1a595b718a334b52b624d714ccd5bd43	1	0.115705	bac	GCA_900542245.1
b0d45ba807c508ef8ffdc1cf4b417a97	1	0.00015	bac	GCA_902363805.1
28b3e40548498345e52a6db95da56272	1	0.046632	bac	GCF_023347275.1
98fc492673a53d23c4adbbcc0f7fb7ce	1	0.381312	bac	GCF_019972835.1
1699297c0c09ad8b12cdd783816943c7	1	0.014873	bac	GCF_003479605.1
421716e51fa08cd66bd36be50767e846	1	0.013831	bac	GCF_000163295.1
5ada09cc7be90058d4bccc94cc5cde77	1	0.015246	bac	GCF_003478335.1
0cd6235117223c3a50d25b4cfc436e7a	1	0.530389	bac	GCA_018661505.1
933781058360764601c646fc69d489ba	1	0.144013	bac	GCA_023459495.1
587f3c669de6e4535780b046b0363706	1	0.243097	bac	GCF_001466305.1
a5166472376ff4ecf15bdaa95da1139e	1	0.00015	bac	GCF_002159835.1
10bef0eac6f9f664bd16831686b54600	1	0.115402	bac	GCF_900106785.1
4323f004e0b2701a7f7ac7799ef361df	2	0.027736	bac	GCF_000308275.2
c58c2292814521cfbd65456db5edf696	1	0.00015	bac	GCF_014287275.1
9d682c39047ddb5a9f41bd1653cb7ebf	1	0.121891	bac	GCA_900767815.1
c492efe0445642b9b72545975ab7e683	1	0.148222	bac	GCF_900176335.1
162b3f93d21410d223a3b0a24b1c02f2	2	0.107181	bac	GCA_904424815.1
5c17762cc920a4e234191d06991245cb	1	0.204212	bac	GCA_900104565.1
6ee28a905406fcba8ebaf010fa8c1c2f	1	0.079076	bac	GCA_000701945.1
a16e6e2a086d57a1006bf546c96469f3	1	0.19639	bac	GCA_902362435.1
a8f9655768c0caaf7a5903a32439bb53	1	0.00015	bac	GCA_022835495.1
d2f0f9b0d73e8bc336e92a744551d6be	1	0.048274	bac	GCF_013410305.1
72e224b954eab7203fafe8e853eebab2	1	0.090812	bac	GCA_900759985.1
714f12417a32d72556c537525871cfc2	1	0.015088	bac	GCF_013304735.1
cd95f1734f88dc7b8daedaba53a4168a	1	0.19639	bac	GCA_902362435.1
8fa76eaf764a1b7d236cc9faca2f8460	1	0.069198	bac	GCF_003478505.1
e120c7b3173785d9c5abfa5ea953fb10	2	0.00015	bac	GCF_900104605.1
c66349f824f7d60b1605ae24d7ca6798	3	0.44899	bac	GCA_900199405.1
5e060259413fe381e0f63baab231ae7f	1	0.00015	bac	GCF_014982855.1
0b65dfdc8f8f252379ae86f60a7d0f0f	3	0.15346	bac	GCA_900199405.1
56be745eb8d06d724d4e8732207ace8a	1	0.077793	bac	GCA_910579585.1
408afa098b0750a3e30fc50f992126e4	5	0.011532	bac	GCA_025148635.1
70d4378622000c2791b218e0a4bee1c0	1	0.014251	bac	GCF_000765235.1
0e983ad2a0491ff99515059203d0a69f	3	0.00015	bac	GCF_000413435.1
8caf1be2680204a085b2d8aed48a7df0	1	0.246586	bac	GCA_002841545.1
68a9cef7b6e73766553ad29ae224dbfe	4	0.155038	bac	GCF_002777255.1
4c7230ec970b53957089b3f33c644a71	1	0.00015	bac	GCF_000262545.1
445e614dd79746e11ff86c71e1c85efc	1	0.156881	bac	GCA_916988195.3
a0b64c129b2d34e8852fc4a760123232	1	0.016977	bac	GCA_014385095.1
a5f337ffc446c752385b790860bf18a8	1	0.478296	bac	GCA_021203515.1
e0349e648b21a5fd4d0187479eb29372	1	0.00015	bac	GCF_014287675.1
e21d0b97eb413beb6359dad1e6f719f8	1	0.225223	bac	GCF_000468015.1
b5ba3470ca1ad0771a38826c783c6fce	1	0.014639	bac	GCF_003478035.1
3ff78fb8680d3b937e4b76d03172bc3e	1	0.014629	bac	GCF_000425045.1
12c876b7c291581de7ce3d5c82a6e0ee	1	0.12277	bac	GCF_016902345.1
26cb78353fb6f125b8d55f73c6f28a10	6	0.00015	bac	GCF_009884975.1
f7f37a0ff8161a5f78c7e238ca30adea	1	0.162416	bac	GCF_900129135.1
bcd2fde117a34194772d8305a581cb4b	1	0.196914	bac	GCF_018918025.1
3f006c7cbc1541f1c97ed7b95e5aa70d	1	0.194409	bac	GCF_014384805.1
9af922c07cf7b018b8ca18995794e307	6	0.029094	bac	GCF_003019695.1
3b20565843db8ed00c2aa004b3a66418	1	0.119282	bac	GCF_014384905.1
fe9b3c5ba6a8d679e17191a6075ffeb1	5	0.00015	bac	GCF_002234575.2
66fd42409d331a599cc4f0465c9144a0	1	0.00015	bac	GCA_902362865.1
8a28f7a7d450ea83cc984638ac451849	1	0.020882	bac	GCF_023347275.1
cd9a75334328d7ee4f46d10882ab292b	1	0.102932	bac	GCA_900045905.1
d4a1edd8034d4823daf9a825c3e9b57e	1	0.192555	bac	GCA_001604185.1
9248295a8395f60b1187dc72f1ce298d	1	0.109078	bac	GCF_014287875.1
6af8b6d7ca7feffb6a1104cc06522287	1	0.080748	bac	GCA_944364615.1
d8b28cfb38b388cf471449f2d56348e9	1	0.406995	bac	GCA_900769475.1
044e6f3edbd2f9761b3f92b493f08b6f	1	0.014465	bac	GCA_003584705.1
1c86036dc4653db0dc682a83dfbd0ff6	7	0.387681	bac	GCF_000012825.1
836ec409e25bd5fd25225475280e8bc3	1	0.122075	bac	GCA_000701945.1
a850075d5abdcbd73afed981813eda07	1	0.128617	bac	GCA_902362435.1
27ad6b53d9e8feb349528adf80f7b64b	1	0.00015	bac	GCF_019734885.1
0f3a624eca8ce3f9f0dc3c77ce549879	1	0.00015	bac	GCF_001458595.1
63b8be30c21967b068f63b7f565b2580	1	0.119509	bac	GCF_900148495.1
c6fb4f22266d853ba2e4ff81f3dfd804	1	0.185857	bac	GCA_015055625.1
390eb8f69280081ecefc074a11811154	1	0.01514	bac	GCF_000525775.1
1ddc19a61ca693c77cc4f725137689ff	1	0.074455	bac	GCA_910583925.1
d494a5e84cbaa8c56b307787702a15d9	1	0.110202	bac	GCA_015069485.1
a5704a469b0d57c9069300a1ccd6a5e2	8	0.016015	bac	GCF_004168205.1
c6699242e8cffe9332f1505cbeba33eb	1	0.150717	bac	GCF_014337195.1
83976edc1f71a034e160145e55f0b01a	1	0.219712	bac	GCA_001552935.1
a65ec4d82e0057bacdb77b9fd5f2efd3	1	0.305452	bac	GCA_015067305.1
4f4701c0b70baf5256ffaaaeb8258d2d	1	0.246052	bac	GCF_014384805.1
dc7f6014363292cedfe1eec13e777ea1	1	0.00015	bac	GCF_003268275.1
5da4b2c65929490833ebdbaecedb4c24	1	0.111719	bac	GCA_902762495.1
012a4ae3f4598e1de50d2d3d42e513fe	1	0.014724	bac	GCF_003435375.1
d60697cd56d9cfa4c26dc2ba9fdc7c09	1	0.00015	bac	GCF_000220255.1
17d3440c4679ea7190235f727ab412f5	1	0.111246	bac	GCF_014195585.1
850ec525b94149f31859b28e2d5cf986	1	0.127277	bac	GCA_020444545.1
72aaff6e8c7fc5a0dd04360abe62c112	1	0.442819	bac	GCA_003513005.1
e16b93dafbc65132613beab421eaea4b	1	0.00015	bac	GCA_934129945.1
45ee5b81bf88a9fc2733d1252dc3d57b	1	0.109723	bac	GCA_022774645.1
7cdb52727a5aaee662b04fe20c08b499	6	0.014506	bac	GCF_019127135.1
4a133effbd16ae77a43ea834da1d63cd	1	0.070111	bac	GCA_910587745.1
795fe31ead45c6eb6c6aec23348c6f2a	6	0.00015	bac	GCF_024168045.1
93f138fbc1bad9bb864a801657624f02	4	0.386912	bac	GCF_002777255.1
009de5fcf5f35d42b7d8caf1c6180fe2	1	0.215726	bac	GCA_015667585.1
c708aec60f7d677a36cde43397c27fda	1	0.269781	bac	GCF_014384805.1
73e50d972d55cce58591dbd9930e4711	1	0.087952	bac	GCF_016586355.1
338293f235c997183c875b17678b6634	1	0.576661	bac	GCA_900114405.1
ee0b86d683086de116f1718966a18d4c	2	0.00015	bac	GCF_003480915.1
28ba059bc3621a89bf0cb0835fe07b0a	1	0.042744	bac	GCF_018917965.1
916067dea9b9212e2622a05711e6dfc7	2	0.00015	bac	GCA_025145285.1
78da72136d4ebc23fc8f3c60ad810a5c	1	0.200053	bac	GCF_900176335.1
58e2ff86292393417488a77c0a5aa1da	1	0.192744	bac	GCF_014384805.1
ab9143b8720ceb2c856f35b5ab9d6286	1	0.054577	bac	GCA_015055625.1
9d7388afaa39edb907408b818cc2cc92	1	0.014969	bac	GCF_001487165.1
fa2599ec6a96c7ae08a221d8f9aa6946	1	0.531902	bac	GCA_900114405.1
0216e6a96e0457daf1388d8b5f0529cb	1	0.00015	bac	GCA_900538805.1
8b935200cb18ed4d46599e770aa5a451	1	0.061646	bac	GCF_000297025.1
1b9504bf30a2189b632b902c3c10d510	2	0.014913	bac	GCF_900199635.1
fb1c25fa67370232aef451d38f7af37c	1	0.31636	bac	GCF_014384805.1
cd759c8fd915fb4b33653452e3baf330	1	0.185019	bac	GCA_900540365.1
fff4c8b4a66111eb39de2f2e75f40a6a	3	0.060818	bac	GCF_016902445.1
